lga_name,state,zone,year,month,rainfall_mm,temp_max_c,temp_min_c,humidity_pct,ndvi,flood_risk_flag,drought_flag
Atisbo,Oyo,SW,2022,7,1775.7,29.6,22.4,72.8,0.506,1,0
Atisbo,Oyo,SW,2022,8,960.2,28.8,26.1,76.2,0.114,0,0
Atisbo,Oyo,SW,2022,9,1215.7,27.5,21.4,88.2,0.21,0,0
Atisbo,Oyo,SW,2022,10,423.6,31.8,25.0,66.2,0.176,0,0
Atisbo,Oyo,SW,2022,11,324.3,30.7,22.8,77.4,0.453,0,0
Atisbo,Oyo,SW,2022,12,45.2,30.2,21.1,61.5,0.107,0,0
Atisbo,Oyo,SW,2023,1,17.7,27.1,26.1,86.4,0.219,0,1
Atisbo,Oyo,SW,2023,2,31.5,34.1,24.5,69.5,0.791,0,0
Atisbo,Oyo,SW,2023,3,242.5,30.2,25.9,58.3,0.645,0,0
Atisbo,Oyo,SW,2023,4,65.2,32.5,22.6,67.8,0.216,0,0
Atisbo,Oyo,SW,2023,5,970.8,34.0,22.1,78.4,0.371,0,0
Atisbo,Oyo,SW,2023,6,767.6,33.5,20.1,64.2,0.239,0,0
Atisbo,Oyo,SW,2023,7,631.7,31.7,23.0,56.2,0.116,0,0
Atisbo,Oyo,SW,2023,8,1254.2,33.0,26.4,83.0,0.437,0,0
Atisbo,Oyo,SW,2023,9,559.9,33.9,23.2,72.8,0.333,0,0
Atisbo,Oyo,SW,2023,10,1021.9,29.2,21.3,89.5,0.13,0,0
Atisbo,Oyo,SW,2023,11,65.0,33.4,20.0,72.1,0.317,0,0
Atisbo,Oyo,SW,2023,12,36.5,31.0,22.9,61.4,0.361,0,0
Atisbo,Oyo,SW,2024,1,80.0,33.4,23.3,66.4,0.38,0,0
Atisbo,Oyo,SW,2024,2,88.8,27.0,26.5,68.4,0.17,0,0
Atisbo,Oyo,SW,2024,3,109.0,32.8,23.0,68.4,0.222,0,0
Atisbo,Oyo,SW,2024,4,314.9,30.3,21.1,59.0,0.79,0,0
Atisbo,Oyo,SW,2024,5,681.9,27.8,22.2,68.5,0.38,0,0
Atisbo,Oyo,SW,2024,6,177.3,34.9,20.3,57.4,0.652,0,0
Atisbo,Oyo,SW,2024,7,1798.9,31.6,25.6,59.2,0.339,1,0
Atisbo,Oyo,SW,2024,8,543.8,32.4,20.9,91.5,0.414,0,0
Atisbo,Oyo,SW,2024,9,1111.8,32.7,22.5,63.8,0.507,0,0
Atisbo,Oyo,SW,2024,10,1023.1,34.2,24.9,84.5,0.615,0,0
Atisbo,Oyo,SW,2024,11,35.4,28.5,20.1,79.8,0.144,0,0
Atisbo,Oyo,SW,2024,12,43.1,32.4,21.6,58.3,0.669,0,0
Atisbo,Oyo,SW,2025,1,6.8,29.4,26.1,71.3,0.657,0,1
Atisbo,Oyo,SW,2025,2,17.5,27.1,20.3,69.8,0.787,0,1
Atisbo,Oyo,SW,2025,3,141.6,33.6,23.6,55.6,0.549,0,0
Atisbo,Oyo,SW,2025,4,324.7,33.5,25.3,58.5,0.142,0,0
Atisbo,Oyo,SW,2025,5,159.5,29.0,20.1,59.2,0.293,0,0
Atisbo,Oyo,SW,2025,6,673.4,32.7,25.4,87.8,0.313,0,0
Egbeda,Oyo,SW,2019,1,89.5,29.6,22.7,87.2,0.199,0,0
Egbeda,Oyo,SW,2019,2,51.5,33.6,26.8,88.6,0.527,0,0
Egbeda,Oyo,SW,2019,3,167.1,30.5,23.7,58.2,0.658,0,0
Egbeda,Oyo,SW,2019,4,310.3,31.1,25.3,75.9,0.287,0,0
Egbeda,Oyo,SW,2019,5,901.7,30.3,22.9,88.8,0.414,0,0
Egbeda,Oyo,SW,2019,6,1309.1,32.6,25.4,79.4,0.374,1,0
Egbeda,Oyo,SW,2019,7,1593.8,29.6,23.6,79.5,0.768,1,0
Egbeda,Oyo,SW,2019,8,738.0,31.4,26.5,82.6,0.503,0,0
Egbeda,Oyo,SW,2019,9,486.5,33.6,23.7,69.3,0.289,0,0
Egbeda,Oyo,SW,2019,10,854.0,32.2,24.9,81.0,0.465,0,0
Egbeda,Oyo,SW,2019,11,134.7,32.4,24.7,60.7,0.292,0,0
Egbeda,Oyo,SW,2019,12,49.6,34.4,21.9,74.7,0.591,0,0
Egbeda,Oyo,SW,2020,1,47.3,31.0,26.5,78.1,0.521,0,0
Egbeda,Oyo,SW,2020,2,35.4,32.2,22.7,72.7,0.554,0,0
Egbeda,Oyo,SW,2020,3,175.2,30.2,21.6,66.9,0.32,0,0
Egbeda,Oyo,SW,2020,4,224.4,30.5,24.8,80.8,0.774,0,0
Egbeda,Oyo,SW,2020,5,863.0,31.3,26.6,85.8,0.136,0,0
Egbeda,Oyo,SW,2020,6,210.7,30.9,23.5,90.1,0.772,0,0
Egbeda,Oyo,SW,2020,7,1450.2,27.4,23.3,67.2,0.771,1,0
Egbeda,Oyo,SW,2020,8,863.6,32.7,22.6,67.5,0.79,0,0
Egbeda,Oyo,SW,2020,9,1029.6,29.7,26.2,75.1,0.402,0,0
Egbeda,Oyo,SW,2020,10,327.9,29.9,26.6,60.5,0.744,0,0
Egbeda,Oyo,SW,2020,11,119.8,34.4,21.1,56.5,0.232,0,0
Egbeda,Oyo,SW,2020,12,20.4,32.1,24.9,57.5,0.681,0,1
Egbeda,Oyo,SW,2021,1,89.6,29.4,26.2,67.8,0.604,0,0
Egbeda,Oyo,SW,2021,2,54.0,30.1,20.3,55.6,0.754,0,0
Egbeda,Oyo,SW,2021,3,126.2,33.9,22.4,73.7,0.485,0,0
Egbeda,Oyo,SW,2021,4,136.8,31.7,24.1,77.6,0.621,0,0
Egbeda,Oyo,SW,2021,5,157.3,28.4,21.1,65.6,0.346,0,0
Egbeda,Oyo,SW,2021,6,868.0,30.7,23.7,86.9,0.495,0,0
Egbeda,Oyo,SW,2021,7,1026.1,34.6,23.8,79.4,0.367,0,0
Egbeda,Oyo,SW,2021,8,1726.3,33.8,21.6,86.8,0.721,1,0
Egbeda,Oyo,SW,2021,9,1743.9,28.9,20.2,77.7,0.251,1,0
Egbeda,Oyo,SW,2021,10,756.7,28.6,20.6,69.2,0.174,0,0
Egbeda,Oyo,SW,2021,11,312.4,29.6,21.1,86.1,0.359,0,0
Egbeda,Oyo,SW,2021,12,66.6,29.9,24.8,58.9,0.341,0,0
Egbeda,Oyo,SW,2022,1,57.2,31.0,20.6,79.8,0.26,0,0
Egbeda,Oyo,SW,2022,2,12.2,27.5,24.8,77.1,0.143,0,1
Egbeda,Oyo,SW,2022,3,198.6,34.3,26.7,60.6,0.638,0,0
Egbeda,Oyo,SW,2022,4,304.7,31.2,25.0,73.1,0.573,0,0
Egbeda,Oyo,SW,2022,5,113.2,28.4,25.0,91.3,0.693,0,0
Egbeda,Oyo,SW,2022,6,585.3,29.7,25.8,66.9,0.528,0,0
Egbeda,Oyo,SW,2022,7,1614.2,31.7,25.9,61.2,0.133,1,0
Egbeda,Oyo,SW,2022,8,1320.3,32.2,25.0,78.1,0.411,1,0
Egbeda,Oyo,SW,2022,9,617.8,34.7,20.2,73.7,0.36,0,0
Egbeda,Oyo,SW,2022,10,55.8,31.0,20.3,80.3,0.239,0,0
Egbeda,Oyo,SW,2022,11,129.7,34.2,25.7,86.5,0.63,0,0
Egbeda,Oyo,SW,2022,12,77.2,27.6,25.0,64.2,0.439,0,0
Egbeda,Oyo,SW,2023,1,15.0,27.4,24.6,91.3,0.58,0,1
Egbeda,Oyo,SW,2023,2,53.3,31.8,20.7,82.4,0.399,0,0
Egbeda,Oyo,SW,2023,3,78.7,30.5,22.7,90.1,0.323,0,0
Egbeda,Oyo,SW,2023,4,338.8,30.3,26.2,59.5,0.441,0,0
Egbeda,Oyo,SW,2023,5,467.7,32.9,23.2,77.6,0.552,0,0
Egbeda,Oyo,SW,2023,6,670.8,31.9,23.5,58.7,0.707,0,0
Egbeda,Oyo,SW,2023,7,1002.2,28.4,23.2,86.1,0.288,0,0
Egbeda,Oyo,SW,2023,8,1571.4,27.7,23.4,78.9,0.223,1,0
Egbeda,Oyo,SW,2023,9,502.6,28.9,26.0,85.4,0.337,0,0
Egbeda,Oyo,SW,2023,10,450.2,34.8,22.3,91.7,0.619,0,0
Egbeda,Oyo,SW,2023,11,344.7,31.3,26.8,76.1,0.721,0,0
Egbeda,Oyo,SW,2023,12,67.5,27.2,26.3,59.7,0.6,0,0
Egbeda,Oyo,SW,2024,1,6.0,30.9,21.5,61.0,0.672,0,1
Egbeda,Oyo,SW,2024,2,86.4,30.5,25.5,60.2,0.725,0,0
Egbeda,Oyo,SW,2024,3,56.1,28.6,24.6,60.8,0.322,0,0
Egbeda,Oyo,SW,2024,4,61.6,27.5,23.1,60.9,0.578,0,0
Egbeda,Oyo,SW,2024,5,739.4,32.3,22.1,61.7,0.575,0,0
Egbeda,Oyo,SW,2024,6,1793.1,28.6,25.5,85.4,0.378,1,0
Egbeda,Oyo,SW,2024,7,591.1,34.9,23.5,80.8,0.272,0,0
Egbeda,Oyo,SW,2024,8,270.2,33.9,22.9,58.4,0.588,0,0
Egbeda,Oyo,SW,2024,9,519.8,32.4,20.4,58.0,0.608,0,0
Egbeda,Oyo,SW,2024,10,780.4,32.0,22.3,84.5,0.724,0,0
Egbeda,Oyo,SW,2024,11,303.4,28.0,22.4,83.2,0.378,0,0
Egbeda,Oyo,SW,2024,12,55.4,29.5,21.7,68.6,0.654,0,0
Egbeda,Oyo,SW,2025,1,55.5,30.8,21.2,80.7,0.787,0,0
Egbeda,Oyo,SW,2025,2,34.3,28.3,22.5,80.6,0.389,0,0
Egbeda,Oyo,SW,2025,3,183.8,34.2,20.9,62.9,0.629,0,0
Egbeda,Oyo,SW,2025,4,178.8,31.0,24.4,83.5,0.687,0,0
Egbeda,Oyo,SW,2025,5,305.2,32.0,25.5,71.0,0.145,0,0
Egbeda,Oyo,SW,2025,6,203.1,34.9,25.8,58.3,0.626,0,0
Ibadan North,Oyo,SW,2019,1,15.9,30.3,21.0,67.2,0.365,0,1
Ibadan North,Oyo,SW,2019,2,39.3,32.6,24.7,91.9,0.347,0,0
Ibadan North,Oyo,SW,2019,3,319.5,33.7,20.0,86.6,0.793,0,0
Ibadan North,Oyo,SW,2019,4,211.3,34.3,20.9,82.5,0.738,0,0
Ibadan North,Oyo,SW,2019,5,234.8,31.8,23.1,83.2,0.8,0,0
Ibadan North,Oyo,SW,2019,6,1312.4,34.9,23.5,84.3,0.329,1,0
Ibadan North,Oyo,SW,2019,7,612.5,31.4,26.2,64.9,0.784,0,0
Ibadan North,Oyo,SW,2019,8,1536.6,28.6,22.4,89.9,0.335,1,0
Ibadan North,Oyo,SW,2019,9,769.7,31.2,22.3,76.1,0.723,0,0
Ibadan North,Oyo,SW,2019,10,950.8,29.7,24.4,79.5,0.189,0,0
Ibadan North,Oyo,SW,2019,11,192.8,28.9,26.8,64.3,0.361,0,0
Ibadan North,Oyo,SW,2019,12,86.0,34.8,20.2,85.0,0.527,0,0
Ibadan North,Oyo,SW,2020,1,14.9,27.6,22.9,91.5,0.25,0,1
Ibadan North,Oyo,SW,2020,2,13.4,30.1,24.8,59.8,0.541,0,1
Ibadan North,Oyo,SW,2020,3,18.6,27.4,26.0,69.3,0.555,0,1
Ibadan North,Oyo,SW,2020,4,217.8,34.4,23.3,85.3,0.271,0,0
Ibadan North,Oyo,SW,2020,5,74.9,33.6,24.6,74.1,0.367,0,0
Ibadan North,Oyo,SW,2020,6,650.2,33.9,26.5,86.7,0.486,0,0
Ibadan North,Oyo,SW,2020,7,1109.2,34.3,21.9,82.3,0.199,0,0
Ibadan North,Oyo,SW,2020,8,1063.5,30.6,21.7,59.2,0.177,0,0
Ibadan North,Oyo,SW,2020,9,1342.0,34.0,22.7,91.7,0.684,1,0
Ibadan North,Oyo,SW,2020,10,498.6,34.0,23.6,72.3,0.416,0,0
Ibadan North,Oyo,SW,2020,11,356.9,32.6,24.5,66.1,0.749,0,0
Ibadan North,Oyo,SW,2020,12,25.9,32.0,21.8,74.8,0.391,0,1
Ibadan North,Oyo,SW,2021,1,19.4,28.3,24.4,59.9,0.385,0,1
Ibadan North,Oyo,SW,2021,2,68.5,30.4,26.3,57.4,0.106,0,0
Ibadan North,Oyo,SW,2021,3,174.6,32.8,24.6,90.6,0.534,0,0
Ibadan North,Oyo,SW,2021,4,156.8,28.9,23.1,83.6,0.108,0,0
Ibadan North,Oyo,SW,2021,5,210.4,30.1,24.4,57.9,0.264,0,0
Ibadan North,Oyo,SW,2021,6,207.8,32.8,24.5,55.6,0.33,0,0
Ibadan North,Oyo,SW,2021,7,333.5,34.9,21.5,78.5,0.395,0,0
Ibadan North,Oyo,SW,2021,8,196.4,29.8,24.5,72.0,0.569,0,0
Ibadan North,Oyo,SW,2021,9,1077.2,34.5,21.4,87.2,0.304,0,0
Ibadan North,Oyo,SW,2021,10,665.5,34.4,27.0,68.5,0.112,0,0
Ibadan North,Oyo,SW,2021,11,44.0,30.5,24.1,89.1,0.551,0,0
Ibadan North,Oyo,SW,2021,12,15.8,33.5,22.9,57.2,0.647,0,1
Ibadan North,Oyo,SW,2022,1,66.1,32.5,24.9,71.0,0.34,0,0
Ibadan North,Oyo,SW,2022,2,49.2,31.0,20.9,83.4,0.798,0,0
Ibadan North,Oyo,SW,2022,3,311.7,33.7,26.8,60.3,0.515,0,0
Ibadan North,Oyo,SW,2022,4,232.0,31.0,25.3,89.3,0.219,0,0
Ibadan North,Oyo,SW,2022,5,893.8,29.0,23.7,76.4,0.357,0,0
Ibadan North,Oyo,SW,2022,6,857.0,28.6,25.0,65.6,0.798,0,0
Ibadan North,Oyo,SW,2022,7,429.9,33.7,23.1,82.9,0.67,0,0
Ibadan North,Oyo,SW,2022,8,730.4,33.4,21.3,75.9,0.684,0,0
Ibadan North,Oyo,SW,2022,9,935.7,27.4,26.8,86.9,0.476,0,0
Ibadan North,Oyo,SW,2022,10,350.9,33.7,24.9,91.2,0.24,0,0
Ibadan North,Oyo,SW,2022,11,89.4,29.8,20.2,55.0,0.404,0,0
Ibadan North,Oyo,SW,2022,12,74.8,30.3,22.9,84.2,0.402,0,0
Ibadan North,Oyo,SW,2023,1,42.2,33.6,23.7,68.4,0.184,0,0
Ibadan North,Oyo,SW,2023,2,82.8,31.0,25.3,81.9,0.664,0,0
Ibadan North,Oyo,SW,2023,3,185.0,30.6,23.3,87.8,0.373,0,0
Ibadan North,Oyo,SW,2023,4,344.5,33.8,20.1,75.9,0.784,0,0
Ibadan North,Oyo,SW,2023,5,768.8,29.3,24.9,82.5,0.196,0,0
Ibadan North,Oyo,SW,2023,6,1315.7,33.1,20.6,60.2,0.514,1,0
Ibadan North,Oyo,SW,2023,7,497.2,34.7,22.1,60.4,0.458,0,0
Ibadan North,Oyo,SW,2023,8,1110.5,28.2,21.6,90.8,0.726,0,0
Ibadan North,Oyo,SW,2023,9,1059.0,31.2,23.5,66.9,0.707,0,0
Ibadan North,Oyo,SW,2023,10,224.1,29.2,23.2,70.6,0.354,0,0
Ibadan North,Oyo,SW,2023,11,210.6,28.2,26.4,70.8,0.109,0,0
Ibadan North,Oyo,SW,2023,12,88.4,30.7,21.6,83.1,0.407,0,0
Ibadan North,Oyo,SW,2024,1,38.1,33.8,22.2,56.5,0.331,0,0
Ibadan North,Oyo,SW,2024,2,83.7,27.4,20.6,71.8,0.352,0,0
Ibadan North,Oyo,SW,2024,3,82.6,34.4,23.3,79.4,0.103,0,0
Ibadan North,Oyo,SW,2024,4,137.4,31.8,25.6,61.0,0.557,0,0
Ibadan North,Oyo,SW,2024,5,96.1,31.5,25.1,86.1,0.639,0,0
Ibadan North,Oyo,SW,2024,6,679.8,27.9,21.3,84.5,0.589,0,0
Ibadan North,Oyo,SW,2024,7,319.4,30.1,20.6,81.4,0.574,0,0
Ibadan North,Oyo,SW,2024,8,1369.6,34.9,23.4,87.2,0.686,1,0
Ibadan North,Oyo,SW,2024,9,1259.7,32.2,23.6,69.2,0.674,0,0
Ibadan North,Oyo,SW,2024,10,320.2,30.7,23.0,87.0,0.56,0,0
Ibadan North,Oyo,SW,2024,11,35.0,33.8,26.1,56.4,0.348,0,0
Ibadan North,Oyo,SW,2024,12,66.8,31.0,25.0,78.1,0.589,0,0
Ibadan North,Oyo,SW,2025,1,11.4,30.4,24.0,59.6,0.777,0,1
Ibadan North,Oyo,SW,2025,2,77.6,31.4,22.0,76.9,0.727,0,0
Ibadan North,Oyo,SW,2025,3,158.7,29.6,22.7,55.2,0.467,0,0
Ibadan North,Oyo,SW,2025,4,134.5,32.8,24.6,75.6,0.153,0,0
Ibadan North,Oyo,SW,2025,5,238.1,33.1,24.3,59.5,0.26,0,0
Ibadan North,Oyo,SW,2025,6,1582.9,33.4,25.4,87.6,0.432,1,0
Ibadan North-East,Oyo,SW,2019,1,66.6,28.5,24.4,82.7,0.305,0,0
Ibadan North-East,Oyo,SW,2019,2,10.6,27.5,24.1,67.2,0.377,0,1
Ibadan North-East,Oyo,SW,2019,3,297.4,28.6,26.0,75.0,0.782,0,0
Ibadan North-East,Oyo,SW,2019,4,158.6,27.5,22.9,90.2,0.424,0,0
Ibadan North-East,Oyo,SW,2019,5,656.8,33.7,26.2,83.6,0.3,0,0
Ibadan North-East,Oyo,SW,2019,6,651.4,33.6,20.4,78.7,0.401,0,0
Ibadan North-East,Oyo,SW,2019,7,1406.0,28.7,23.0,60.9,0.299,1,0
Ibadan North-East,Oyo,SW,2019,8,946.5,30.1,24.4,78.3,0.156,0,0
Ibadan North-East,Oyo,SW,2019,9,1509.3,33.9,24.3,56.6,0.711,1,0
Ibadan North-East,Oyo,SW,2019,10,1040.7,28.5,20.2,63.5,0.212,0,0
Ibadan North-East,Oyo,SW,2019,11,333.8,28.6,20.2,60.0,0.223,0,0
Ibadan North-East,Oyo,SW,2019,12,32.3,27.0,23.8,72.4,0.69,0,0
Ibadan North-East,Oyo,SW,2020,1,21.3,29.8,25.1,56.9,0.165,0,1
Ibadan North-East,Oyo,SW,2020,2,4.4,33.6,22.3,90.6,0.635,0,1
Ibadan North-East,Oyo,SW,2020,3,283.3,27.4,20.3,59.1,0.654,0,0
Ibadan North-East,Oyo,SW,2020,4,181.5,28.2,20.4,72.8,0.237,0,0
Ibadan North-East,Oyo,SW,2020,5,808.2,30.2,26.2,72.7,0.751,0,0
Ibadan North-East,Oyo,SW,2020,6,343.1,30.1,23.5,82.8,0.159,0,0
Ibadan North-East,Oyo,SW,2020,7,1462.2,27.7,25.6,85.3,0.255,1,0
Ibadan North-East,Oyo,SW,2020,8,367.9,29.9,21.4,57.0,0.389,0,0
Ibadan North-East,Oyo,SW,2020,9,1177.7,28.3,25.0,81.0,0.726,0,0
Ibadan North-East,Oyo,SW,2020,10,908.4,31.5,25.7,63.6,0.572,0,0
Ibadan North-East,Oyo,SW,2020,11,324.8,27.9,22.1,81.6,0.26,0,0
Ibadan North-East,Oyo,SW,2020,12,6.4,27.1,24.3,77.0,0.587,0,1
Ibadan North-East,Oyo,SW,2021,1,30.5,31.5,24.8,89.7,0.755,0,0
Ibadan North-East,Oyo,SW,2021,2,28.2,30.8,21.6,74.0,0.376,0,1
Ibadan North-East,Oyo,SW,2021,3,102.5,27.9,23.6,76.3,0.513,0,0
Ibadan North-East,Oyo,SW,2021,4,48.4,33.1,21.9,87.7,0.652,0,0
Ibadan North-East,Oyo,SW,2021,5,1035.4,28.8,23.3,63.6,0.288,0,0
Ibadan North-East,Oyo,SW,2021,6,1259.3,31.9,21.6,86.9,0.368,0,0
Ibadan North-East,Oyo,SW,2021,7,1430.8,34.6,21.4,84.3,0.449,1,0
Ibadan North-East,Oyo,SW,2021,8,1131.3,32.0,21.8,63.1,0.348,0,0
Ibadan North-East,Oyo,SW,2021,9,1305.0,30.5,21.0,63.7,0.768,1,0
Ibadan North-East,Oyo,SW,2021,10,592.2,32.7,23.2,55.8,0.178,0,0
Ibadan North-East,Oyo,SW,2021,11,202.3,28.0,20.1,77.9,0.182,0,0
Ibadan North-East,Oyo,SW,2021,12,7.2,32.8,26.2,87.9,0.705,0,1
Ibadan North-East,Oyo,SW,2022,1,16.4,27.4,25.3,64.7,0.746,0,1
Ibadan North-East,Oyo,SW,2022,2,14.9,34.8,21.1,65.6,0.3,0,1
Ibadan North-East,Oyo,SW,2022,3,38.5,32.9,24.8,81.5,0.55,0,0
Ibadan North-East,Oyo,SW,2022,4,218.9,33.4,25.3,82.1,0.48,0,0
Ibadan North-East,Oyo,SW,2022,5,975.2,29.3,21.7,65.1,0.355,0,0
Ibadan North-East,Oyo,SW,2022,6,1777.6,29.2,24.4,65.3,0.359,1,0
Ibadan North-East,Oyo,SW,2022,7,870.1,34.7,20.6,59.0,0.558,0,0
Ibadan North-East,Oyo,SW,2022,8,668.1,31.4,26.6,63.5,0.66,0,0
Ibadan North-East,Oyo,SW,2022,9,252.6,32.2,23.7,80.3,0.523,0,0
Ibadan North-East,Oyo,SW,2022,10,416.5,30.1,20.4,85.2,0.325,0,0
Ibadan North-East,Oyo,SW,2022,11,57.5,34.9,21.4,87.7,0.541,0,0
Ibadan North-East,Oyo,SW,2022,12,63.2,29.5,24.2,88.0,0.437,0,0
Ibadan North-East,Oyo,SW,2023,1,71.1,29.5,24.9,58.1,0.728,0,0
Ibadan North-East,Oyo,SW,2023,2,53.1,30.3,20.0,56.5,0.15,0,0
Ibadan North-East,Oyo,SW,2023,3,260.3,30.0,24.5,77.8,0.724,0,0
Ibadan North-East,Oyo,SW,2023,4,169.4,27.9,24.5,90.9,0.613,0,0
Ibadan North-East,Oyo,SW,2023,5,560.6,31.3,21.7,68.6,0.435,0,0
Ibadan North-East,Oyo,SW,2023,6,236.2,29.8,21.2,61.2,0.749,0,0
Ibadan North-East,Oyo,SW,2023,7,1177.1,29.8,25.6,76.7,0.205,0,0
Ibadan North-East,Oyo,SW,2023,8,631.0,28.6,26.4,56.3,0.751,0,0
Ibadan North-East,Oyo,SW,2023,9,205.4,35.0,20.6,66.9,0.11,0,0
Ibadan North-East,Oyo,SW,2023,10,199.5,30.1,22.6,55.0,0.654,0,0
Ibadan North-East,Oyo,SW,2023,11,247.0,31.3,20.2,74.2,0.57,0,0
Ibadan North-East,Oyo,SW,2023,12,34.0,32.8,21.6,90.9,0.504,0,0
Ibadan North-East,Oyo,SW,2024,1,30.7,30.9,20.2,76.1,0.577,0,0
Ibadan North-East,Oyo,SW,2024,2,88.0,31.2,26.8,89.0,0.217,0,0
Ibadan North-East,Oyo,SW,2024,3,276.4,28.0,20.6,87.6,0.681,0,0
Ibadan North-East,Oyo,SW,2024,4,173.7,30.2,23.2,62.5,0.553,0,0
Ibadan North-East,Oyo,SW,2024,5,1001.8,27.6,25.1,69.6,0.104,0,0
Ibadan North-East,Oyo,SW,2024,6,1357.0,31.0,23.7,73.6,0.233,1,0
Ibadan North-East,Oyo,SW,2024,7,1740.5,27.9,26.4,91.2,0.64,1,0
Ibadan North-East,Oyo,SW,2024,8,257.3,34.3,24.4,85.1,0.426,0,0
Ibadan North-East,Oyo,SW,2024,9,1405.5,33.2,25.3,72.8,0.432,1,0
Ibadan North-East,Oyo,SW,2024,10,943.1,33.9,26.4,61.2,0.17,0,0
Ibadan North-East,Oyo,SW,2024,11,173.2,29.9,26.0,60.7,0.239,0,0
Ibadan North-East,Oyo,SW,2024,12,36.5,33.5,20.5,90.5,0.667,0,0
Ibadan North-East,Oyo,SW,2025,1,15.6,31.5,22.2,81.8,0.674,0,1
Ibadan North-East,Oyo,SW,2025,2,50.7,32.4,22.5,73.4,0.246,0,0
Ibadan North-East,Oyo,SW,2025,3,46.7,27.4,24.7,67.6,0.219,0,0
Ibadan North-East,Oyo,SW,2025,4,37.5,27.3,21.5,75.8,0.643,0,0
Ibadan North-East,Oyo,SW,2025,5,627.0,32.7,26.6,78.8,0.17,0,0
Ibadan North-East,Oyo,SW,2025,6,134.2,30.3,22.3,70.4,0.128,0,0
Ibadan North-West,Oyo,SW,2019,1,46.1,34.4,23.5,84.6,0.252,0,0
Ibadan North-West,Oyo,SW,2019,2,68.0,30.0,25.6,63.8,0.749,0,0
Ibadan North-West,Oyo,SW,2019,3,111.9,33.0,22.7,82.0,0.313,0,0
Ibadan North-West,Oyo,SW,2019,4,341.2,32.9,26.9,90.4,0.276,0,0
Ibadan North-West,Oyo,SW,2019,5,310.5,27.9,22.2,82.6,0.373,0,0
Ibadan North-West,Oyo,SW,2019,6,1025.7,27.4,23.3,82.9,0.671,0,0
Ibadan North-West,Oyo,SW,2019,7,227.6,29.3,20.4,81.1,0.279,0,0
Ibadan North-West,Oyo,SW,2019,8,851.0,29.6,26.1,59.2,0.578,0,0
Ibadan North-West,Oyo,SW,2019,9,338.1,27.8,23.5,58.7,0.759,0,0
Ibadan North-West,Oyo,SW,2019,10,351.2,28.1,26.6,73.8,0.303,0,0
Ibadan North-West,Oyo,SW,2019,11,262.7,28.7,22.5,61.6,0.536,0,0
Ibadan North-West,Oyo,SW,2019,12,13.8,33.3,26.3,55.4,0.51,0,1
Ibadan North-West,Oyo,SW,2020,1,63.0,29.8,22.7,65.0,0.352,0,0
Ibadan North-West,Oyo,SW,2020,2,78.9,31.2,26.9,76.0,0.791,0,0
Ibadan North-West,Oyo,SW,2020,3,122.3,34.0,25.1,87.7,0.128,0,0
Ibadan North-West,Oyo,SW,2020,4,194.7,33.5,20.9,57.0,0.253,0,0
Ibadan North-West,Oyo,SW,2020,5,802.0,28.4,23.0,66.6,0.133,0,0
Ibadan North-West,Oyo,SW,2020,6,1462.2,33.0,22.1,87.8,0.425,1,0
Ibadan North-West,Oyo,SW,2020,7,1698.3,34.9,21.1,67.5,0.628,1,0
Ibadan North-West,Oyo,SW,2020,8,654.5,29.0,22.8,73.8,0.434,0,0
Ibadan North-West,Oyo,SW,2020,9,763.5,29.6,23.5,76.1,0.242,0,0
Ibadan North-West,Oyo,SW,2020,10,494.2,33.0,27.0,78.7,0.275,0,0
Ibadan North-West,Oyo,SW,2020,11,38.3,28.0,25.2,60.3,0.231,0,0
Ibadan North-West,Oyo,SW,2020,12,7.2,30.7,23.6,56.4,0.204,0,1
Ibadan North-West,Oyo,SW,2021,1,34.8,28.6,26.6,78.0,0.622,0,0
Ibadan North-West,Oyo,SW,2021,2,64.3,28.0,25.9,86.3,0.646,0,0
Ibadan North-West,Oyo,SW,2021,3,307.2,28.6,20.6,76.7,0.576,0,0
Ibadan North-West,Oyo,SW,2021,4,171.6,35.0,26.7,89.8,0.156,0,0
Ibadan North-West,Oyo,SW,2021,5,1076.8,33.5,25.5,79.3,0.244,0,0
Ibadan North-West,Oyo,SW,2021,6,180.7,29.1,20.1,73.3,0.782,0,0
Ibadan North-West,Oyo,SW,2021,7,524.3,32.7,26.6,78.6,0.218,0,0
Ibadan North-West,Oyo,SW,2021,8,868.8,32.6,24.0,65.9,0.135,0,0
Ibadan North-West,Oyo,SW,2021,9,1128.6,31.9,26.1,85.9,0.739,0,0
Ibadan North-West,Oyo,SW,2021,10,671.1,31.8,26.0,88.1,0.727,0,0
Ibadan North-West,Oyo,SW,2021,11,178.7,29.2,20.7,78.9,0.366,0,0
Ibadan North-West,Oyo,SW,2021,12,56.4,31.9,23.6,56.8,0.772,0,0
Ibadan North-West,Oyo,SW,2022,1,36.3,27.6,21.1,84.3,0.756,0,0
Ibadan North-West,Oyo,SW,2022,2,26.8,32.0,24.8,79.7,0.375,0,1
Ibadan North-West,Oyo,SW,2022,3,31.3,27.9,26.6,61.5,0.415,0,0
Ibadan North-West,Oyo,SW,2022,4,207.1,28.9,21.8,74.3,0.661,0,0
Ibadan North-West,Oyo,SW,2022,5,137.8,34.7,23.0,90.5,0.118,0,0
Ibadan North-West,Oyo,SW,2022,6,1261.3,32.7,25.8,57.9,0.116,1,0
